2017-10-11,TOR,NJD,Home,0,1,0,0,3,6,50,31,2,8,25.0,1,80.0,43,34,55.8
2017-10-11,NYI,ANA,Away,0,1,0,0,2,3,41,30,0,5,0.0,0,100.0,29,34,46.0
2017-10-12,NSH,DAL,Home,1,0,0,2,4,1,31,31,1,3,33.3,1,0.0,33,31,51.6
2017-10-12,TBL,PIT,Home,1,0,0,2,5,4,34,40,2,5,40.0,1,80.0,36,36,50.0
2017-10-12,DET,ARI,Away,1,0,0,2,4,2,33,35,1,3,33.3,1,83.3,32,43,42.7
2017-10-12,SJS,BUF,Home,1,0,0,2,3,2,26,25,1,3,33.3,0,100.0,36,32,52.9
2017-10-12,MIN,CHI,Away,1,0,0,2,5,2,34,38,1,4,25.0,1,80.0,29,33,46.8
2017-10-12,WPG,VAN,Away,1,0,0,2,4,2,20,32,0,2,0.0,1,80.0,29,35,45.3
2017-10-12,FLA,STL,Home,1,0,0,2,5,2,38,39,1,5,20.0,1,80.0,38,31,55.1
2017-10-12,DAL,NSH,Away,0,1,0,0,1,4,31,31,1,1,100.0,1,66.7,31,33,48.4
2017-10-12,VAN,WPG,Home,0,1,0,0,2,4,32,20,1,5,20.0,0,100.0,35,29,54.7
2017-10-12,PIT,TBL,Away,0,1,0,0,4,5,40,34,1,5,20.0,2,60.0,36,36,50.0
2017-10-12,BUF,SJS,Away,0,1,0,0,2,3,25,26,0,3,0.0,1,66.7,32,36,47.0
2017-10-12,CHI,MIN,Home,0,1,0,0,2,5,38,34,1,5,20.0,1,75.0,33,29,53.2
2017-10-12,ARI,DET,Home,0,1,0,0,2,4,35,33,1,6,16.7,1,66.7,43,32,57.3
2017-10-12,STL,FLA,Away,0,1,0,0,2,5,39,38,1,5,20.0,1,80.0,31,38,44.9
2017-10-13,OTT,CGY,Away,1,0,0,2,6,0,28,25,2,7,28.6,0,100.0,31,32,49.2
2017-10-13,WSH,NJD,Away,1,0,0,2,5,2,28,23,3,5,60.0,1,75.0,27,39,40.9
2017-10-13,CBJ,NYR,Home,1,0,0,2,3,1,43,38,0,3,0.0,0,100.0,33,29,53.2
2017-10-13,DET,VGK,Away,1,0,0,2,6,3,27,27,0,1,0.0,0,100.0,31,22,58.5
2017-10-13,COL,ANA,Home,1,0,0,2,3,1,39,18,2,8,25.0,0,100.0,39,32,54.9
